0.40686,-406,0,12,2,39,54,-0.080255,-0.21128,-0.98124,-0.99531,-0.31325,-0.45729
-0.20455,-55,-406,0,12,2,39,-0.1662,-0.080255,-0.21128,-0.98124,-0.99531,-0.31325
0.12791,5,-55,-406,0,12,2,-0.16401,-0.1662,-0.080255,-0.21128,-0.98124,-0.99531
0.44737,1,5,-55,-406,0,12,-0.16279,-0.16401,-0.1662,-0.080255,-0.21128,-0.98124
0.5,74,1,5,-55,-406,0,-0.057229,-0.16279,-0.16401,-0.1662,-0.080255,-0.21128
0.16667,-20,74,1,5,-55,-406,-0.085044,-0.057229,-0.16279,-0.16401,-0.1662,-0.080255
0.36047,120,-20,74,1,5,-55,0.084469,-0.085044,-0.057229,-0.16279,-0.16401,-0.1662
-0.28646,-219,120,-20,74,1,5,-0.4349,0.084469,-0.085044,-0.057229,-0.16279,-0.16401
0.41667,-418,-219,120,-20,74,1,0.25952,-0.4349,0.084469,-0.085044,-0.057229,-0.16279
0.5,390,-418,-219,120,-20,74,0.92173,0.25952,-0.4349,0.084469,-0.085044,-0.057229
0.23256,6,390,-418,-219,120,-20,-0.93814,0.92173,0.25952,-0.4349,0.084469,-0.085044
0.36667,17,6,390,-418,-219,120,-0.92179,-0.93814,0.92173,0.25952,-0.4349,0.084469
0.88462,-6,17,6,390,-418,-219,0.98343,-0.92179,-0.93814,0.92173,0.25952,-0.4349
0.14015,2,-6,17,6,390,-418,0.38049,0.98343,-0.92179,-0.93814,0.92173,0.25952
0.54245,92,2,-6,17,6,390,-0.25,0.38049,0.98343,-0.92179,-0.93814,0.92173
-0.15,81,92,2,-6,17,6,0.47771,-0.25,0.38049,0.98343,-0.92179,-0.93814
-0.18182,-5,81,92,2,-6,17,0.46667,0.47771,-0.25,0.38049,0.98343,-0.92179
0.2,56,-5,81,92,2,-6,0.68478,0.46667,0.47771,-0.25,0.38049,0.98343
-0.48347,-67,56,-5,81,92,2,0.52212,0.68478,0.46667,0.47771,-0.25,0.38049
-0.19231,-16,-67,56,-5,81,92,0.4433,0.52212,0.68478,0.46667,0.47771,-0.25
-0.45161,63,-16,-67,56,-5,81,0.67089,0.4433,0.52212,0.68478,0.46667,0.47771
-0.32609,-18,63,-16,-67,56,-5,0.61111,0.67089,0.4433,0.52212,0.68478,0.46667
1.275,25,-18,63,-16,-67,56,0.96581,0.61111,0.67089,0.4433,0.52212,0.68478
0.10256,33,25,-18,63,-16,-67,-0.9237,0.96581,0.61111,0.67089,0.4433,0.52212
-0.45652,8,33,25,-18,63,-16,-0.90815,-0.9237,0.96581,0.61111,0.67089,0.4433
-0.375,194,8,33,25,-18,63,-0.56695,-0.90815,-0.9237,0.96581,0.61111,0.67089
-0.33333,-35,194,8,33,25,-18,-0.61359,-0.56695,-0.90815,-0.9237,0.96581,0.61111
0.1,54,-35,194,8,33,25,-0.57115,-0.61359,-0.56695,-0.90815,-0.9237,0.96581
0.30488,53,54,-35,194,8,33,-0.5627,-0.57115,-0.61359,-0.56695,-0.90815,-0.9237
0.49107,218,53,54,-35,194,8,-0.43179,-0.5627,-0.57115,-0.61359,-0.56695,-0.90815
0.36957,34,218,53,54,-35,194,-0.38723,-0.43179,-0.5627,-0.57115,-0.61359,-0.56695
-0.25701,-68,34,218,53,54,-35,-0.55447,-0.38723,-0.43179,-0.5627,-0.57115,-0.61359
0.19565,31,-68,34,218,53,54,-0.52365,-0.55447,-0.38723,-0.43179,-0.5627,-0.57115
0.13158,-14,31,-68,34,218,53,-0.53642,-0.52365,-0.55447,-0.38723,-0.43179,-0.5627
0.41667,16,-14,31,-68,34,218,-0.55596,-0.53642,-0.52365,-0.55447,-0.38723,-0.43179
0.1875,11,16,-14,31,-68,34,-0.54696,-0.55596,-0.53642,-0.52365,-0.55447,-0.38723
0.18132,39,11,16,-14,31,-68,-0.56332,-0.54696,-0.55596,-0.53642,-0.52365,-0.55447
-0.12791,-8,39,11,16,-14,31,-0.62736,-0.56332,-0.54696,-0.55596,-0.53642,-0.52365
0.035714,9,-8,39,11,16,-14,-0.62228,-0.62736,-0.56332,-0.54696,-0.55596,-0.53642
0.013158,14,9,-8,39,11,16,-0.69628,-0.62228,-0.62736,-0.56332,-0.54696,-0.55596
-0.39655,-28,14,9,-8,39,11,-0.83385,-0.69628,-0.62228,-0.62736,-0.56332,-0.54696
0.55556,-186,-28,14,9,-8,39,0.13084,-0.83385,-0.69628,-0.62228,-0.62736,-0.56332
0.5,39,-186,-28,14,9,-8,0.24173,0.13084,-0.83385,-0.69628,-0.62228,-0.62736
0.21795,-19,39,-186,-28,14,9,0.20879,0.24173,0.13084,-0.83385,-0.69628,-0.62228
-0.45556,-43,-19,39,-186,-28,14,0.1028,0.20879,0.24173,0.13084,-0.83385,-0.69628
-0.2541,-43,-43,-19,39,-186,-28,-0.034014,0.1028,0.20879,0.24173,0.13084,-0.83385
0.020134,-20,-43,-43,-19,39,-186,0.94702,-0.034014,0.1028,0.20879,0.24173,0.13084
0.043478,2,-20,-43,-43,-19,39,-0.97386,0.94702,-0.034014,0.1028,0.20879,0.24173
0,-90,2,-20,-43,-43,-19,0.77968,-0.97386,0.94702,-0.034014,0.1028,0.20879
-0.41266,-243,-90,2,-20,-43,-43,0.62342,0.77968,-0.97386,0.94702,-0.034014,0.1028
-0.1087,-36,-243,-90,2,-20,-43,0.55937,0.62342,0.77968,-0.97386,0.94702,-0.034014
0.16667,-96,-36,-243,-90,2,-20,0.36188,0.55937,0.62342,0.77968,-0.97386,0.94702
-0.5,-19,-96,-36,-243,-90,2,0.33517,0.36188,0.55937,0.62342,0.77968,-0.97386
0.45122,106,-19,-96,-36,-243,-90,0.57496,0.33517,0.36188,0.55937,0.62342,0.77968
-0.1,0,106,-19,-96,-36,-243,0.57686,0.57496,0.33517,0.36188,0.55937,0.62342
0.29286,120,0,106,-19,-96,-36,0.88658,0.57686,0.57496,0.33517,0.36188,0.55937
-0.20934,-162,120,0,106,-19,-96,0.95046,0.88658,0.57686,0.57496,0.33517,0.36188
-0.051724,-19,-162,120,0,106,-19,0.91139,0.95046,0.88658,0.57686,0.57496,0.33517
0,-112,-19,-162,120,0,106,0.44,0.91139,0.95046,0.88658,0.57686,0.57496
0.26923,1,-112,-19,-162,120,0,0.4414,0.44,0.91139,0.95046,0.88658,0.57686
-0.27778,-79,1,-112,-19,-162,120,0.22685,0.4414,0.44,0.91139,0.95046,0.88658
0.13889,13,-79,1,-112,-19,-162,0.2782,0.22685,0.4414,0.44,0.91139,0.95046
0.084507,-249,13,-79,1,-112,-19,0.24201,0.2782,0.22685,0.4414,0.44,0.91139
0.21429,46,-249,13,-79,1,-112,0.37205,0.24201,0.2782,0.22685,0.4414,0.44
-0.1036,321,46,-249,13,-79,1,0.21361,0.37205,0.24201,0.2782,0.22685,0.4414
-0.15517,21,321,46,-249,13,-79,0.26693,0.21361,0.37205,0.24201,0.2782,0.22685
-0.34211,-28,21,321,46,-249,13,0.22944,0.26693,0.21361,0.37205,0.24201,0.2782
-0.22222,-9,-28,21,321,46,-249,0.21798,0.22944,0.26693,0.21361,0.37205,0.24201
-0.010949,-274,-9,-28,21,321,46,-0.33659,0.21798,0.22944,0.26693,0.21361,0.37205
-0.43902,-75,-274,-9,-28,21,321,-0.63205,-0.33659,0.21798,0.22944,0.26693,0.21361
-0.031746,89,-75,-274,-9,-28,21,-0.3875,-0.63205,-0.33659,0.21798,0.22944,0.26693
0.38889,32,89,-75,-274,-9,-28,-0.2659,-0.3875,-0.63205,-0.33659,0.21798,0.22944
0,11,32,89,-75,-274,-9,-0.22946,-0.2659,-0.3875,-0.63205,-0.33659,0.21798
0.023392,-76,11,32,89,-75,-274,0.65057,-0.22946,-0.2659,-0.3875,-0.63205,-0.33659
0.17526,23,-76,11,32,89,-75,-0.81224,0.65057,-0.22946,-0.2659,-0.3875,-0.63205
-0.27143,25,23,-76,11,32,89,-0.80469,-0.81224,0.65057,-0.22946,-0.2659,-0.3875
0.62428,-20,25,23,-76,11,32,0.63303,-0.80469,-0.81224,0.65057,-0.22946,-0.2659
0.25,51,-20,25,23,-76,11,0.82192,0.63303,-0.80469,-0.81224,0.65057,-0.22946
0.77778,30,51,-20,25,23,-76,0.97403,0.82192,0.63303,-0.80469,-0.81224,0.65057
-0.36842,7,30,51,-20,25,23,-0.875,0.97403,0.82192,0.63303,-0.80469,-0.81224
0,-27,7,30,51,-20,25,0.81185,-0.875,0.97403,0.82192,0.63303,-0.80469
0.030612,87,-27,7,30,51,-20,-0.084211,0.81185,-0.875,0.97403,0.82192,0.63303
-0.39655,-41,87,-27,7,30,51,-0.42222,-0.084211,0.81185,-0.875,0.97403,0.82192
0.053333,-205,-41,87,-27,7,30,0.12017,-0.42222,-0.084211,0.81185,-0.875,0.97403
-0.076923,5,-205,-41,87,-27,7,0.13348,0.12017,-0.42222,-0.084211,0.81185,-0.875
0.30645,12,5,-205,-41,87,-27,0.15177,0.13348,0.12017,-0.42222,-0.084211,0.81185
0.43333,104,12,5,-205,-41,87,0.31664,0.15177,0.13348,0.12017,-0.42222,-0.084211
-0.066038,63,104,12,5,-205,-41,0.39216,0.31664,0.15177,0.13348,0.12017,-0.42222
-0.41808,-337,63,104,12,5,-205,-0.27954,0.39216,0.31664,0.15177,0.13348,0.12017
0.23585,-415,-337,63,104,12,5,-0.089239,-0.27954,0.39216,0.31664,0.15177,0.13348
0.5,85,-415,-337,63,104,12,0.024963,-0.089239,-0.27954,0.39216,0.31664,0.15177
0.5,28,85,-415,-337,63,104,0.067873,0.024963,-0.089239,-0.27954,0.39216,0.31664
-0.034392,-11,28,85,-415,-337,63,0.068273,0.067873,0.024963,-0.089239,-0.27954,0.39216
0.37059,-475,-11,28,85,-415,-337,-0.48515,0.068273,0.067873,0.024963,-0.089239,-0.27954
-0.2381,-15,-475,-11,28,85,-415,-0.52174,-0.48515,0.068273,0.067873,0.024963,-0.089239
0.13934,-353,-15,-475,-11,28,85,0.1733,-0.52174,-0.48515,0.068273,0.067873,0.024963
0.12857,3,-353,-15,-475,-11,28,0.18665,0.1733,-0.52174,-0.48515,0.068273,0.067873
-0.41018,-146,3,-353,-15,-475,-11,0.0078247,0.18665,0.1733,-0.52174,-0.48515,0.068273
0.32051,-30,-146,3,-353,-15,-475,-0.038521,0.0078247,0.18665,0.1733,-0.52174,-0.48515
0,0,-30,-146,3,-353,-15,-0.039002,-0.038521,0.0078247,0.18665,0.1733,-0.52174
-0.44253,-81,0,-30,-146,3,-353,-0.18596,-0.039002,-0.038521,0.0078247,0.18665,0.1733
0.012195,-85,-81,0,-30,-146,3,0.17073,-0.18596,-0.039002,-0.038521,0.0078247,0.18665
0.48824,12,-85,-81,0,-30,-146,0.23383,0.17073,-0.18596,-0.039002,-0.038521,0.0078247
-0.25887,-75,12,-85,-81,0,-30,-0.36842,0.23383,0.17073,-0.18596,-0.039002,-0.038521
0.10294,-450,-75,12,-85,-81,0,0.12195,-0.36842,0.23383,0.17073,-0.18596,-0.039002
0.15244,125,-450,-75,12,-85,-81,0.33784,0.12195,-0.36842,0.23383,0.17073,-0.18596
-0.2772,-110,125,-450,-75,12,-85,0.25641,0.33784,0.12195,-0.36842,0.23383,0.17073
0.07377,-488,-110,125,-450,-75,12,-0.38667,0.25641,0.33784,0.12195,-0.36842,0.23383
-0.039474,137,-488,-110,125,-450,-75,-0.20153,-0.38667,0.25641,0.33784,0.12195,-0.36842
0.057692,6,137,-488,-110,125,-450,-0.20562,-0.20153,-0.38667,0.25641,0.33784,0.12195
-0.17742,-7,6,137,-488,-110,125,-0.21856,-0.20562,-0.20153,-0.38667,0.25641,0.33784
-0.30546,-132,-7,6,137,-488,-110,-0.47514,-0.21856,-0.20562,-0.20153,-0.38667,0.25641
-0.081818,-25,-132,-7,6,137,-488,-0.55157,-0.47514,-0.21856,-0.20562,-0.20153,-0.38667
-0.19412,-18,-25,-132,-7,6,137,-0.5963,-0.55157,-0.47514,-0.21856,-0.20562,-0.20153
-0.2619,-81,-18,-25,-132,-7,6,-0.66102,-0.5963,-0.55157,-0.47514,-0.21856,-0.20562
-0.45575,75,-81,-18,-25,-132,-7,-0.50841,-0.66102,-0.5963,-0.55157,-0.47514,-0.21856
0.30723,86,75,-81,-18,-25,-132,-0.42345,-0.50841,-0.66102,-0.5963,-0.55157,-0.47514
-0.18871,-82,86,75,-81,-18,-25,-0.87025,-0.42345,-0.50841,-0.66102,-0.5963,-0.55157
-0.080645,-30,-82,86,75,-81,-18,0.91892,-0.87025,-0.42345,-0.50841,-0.66102,-0.5963
0.035294,3,-30,-82,86,75,-81,-0.98454,0.91892,-0.87025,-0.42345,-0.50841,-0.66102
0,-39,3,-30,-82,86,75,0.89045,-0.98454,0.91892,-0.87025,-0.42345,-0.50841
0.5,-563,-39,3,-30,-82,86,0.055512,0.89045,-0.98454,0.91892,-0.87025,-0.42345
-0.3,-61,-563,-39,3,-30,-82,0.0080386,0.055512,0.89045,-0.98454,0.91892,-0.87025
0.033333,14,-61,-563,-39,3,-30,0.023952,0.0080386,0.055512,0.89045,-0.98454,0.91892
-0.46599,-278,14,-61,-563,-39,3,-0.35574,0.023952,0.0080386,0.055512,0.89045,-0.98454
-0.40756,-153,-278,14,-61,-563,-39,-0.62519,-0.35574,0.023952,0.0080386,0.055512,0.89045
0,-190,-153,-278,14,-61,-563,0.35154,-0.62519,-0.35574,0.023952,0.0080386,0.055512
0.050302,-112,-190,-153,-278,14,-61,0.60563,0.35154,-0.62519,-0.35574,0.023952,0.0080386
0.28615,-170,-112,-190,-153,-278,14,0.38496,0.60563,0.35154,-0.62519,-0.35574,0.023952
-0.37059,-255,-170,-112,-190,-153,-278,-0.66942,0.38496,0.60563,0.35154,-0.62519,-0.35574
0.12037,-29.5,-255,-170,-112,-190,-153,0.36499,-0.66942,0.38496,0.60563,0.35154,-0.62519
-0.6241,37,-29.5,-255,-170,-112,-190,-0.52381,0.36499,-0.66942,0.38496,0.60563,0.35154
-0.24286,-30,37,-29.5,-255,-170,-112,-0.63415,-0.52381,0.36499,-0.66942,0.38496,0.60563
0.2327,-185,-30,37,-29.5,-255,-170,-0.48,-0.63415,-0.52381,0.36499,-0.66942,0.38496
-0.2908,-17,-185,-30,37,-29.5,-255,-0.0625,-0.48,-0.63415,-0.52381,0.36499,-0.66942
0.47826,15,-17,-185,-30,37,-29.5,0.23636,-0.0625,-0.48,-0.63415,-0.52381,0.36499
0.63303,21,15,-17,-185,-30,37,-0.875,0.23636,-0.0625,-0.48,-0.63415,-0.52381
0.28049,200,21,15,-17,-185,-30,-0.25543,-0.875,0.23636,-0.0625,-0.48,-0.63415
0.43333,285,200,21,15,-17,-185,0.78601,-0.25543,-0.875,0.23636,-0.0625,-0.48
-0.49843,49,285,200,21,15,-17,0.16667,0.78601,-0.25543,-0.875,0.23636,-0.0625
0.053571,66,49,285,200,21,15,0.48315,0.16667,0.78601,-0.25543,-0.875,0.23636
0.37333,28,66,49,285,200,21,-0.125,0.48315,0.16667,0.78601,-0.25543,-0.875
0.15556,-71,28,66,49,285,200,-0.81443,-0.125,0.48315,0.16667,0.78601,-0.25543
0.48876,-5,-71,28,66,49,285,0.81132,-0.81443,-0.125,0.48315,0.16667,0.78601
-0.37061,-34,-5,-71,28,66,49,0.31472,0.81132,-0.81443,-0.125,0.48315,0.16667
0.43182,-83,-34,-5,-71,28,66,0.53846,0.31472,0.81132,-0.81443,-0.125,0.48315
0.45313,61,-83,-34,-5,-71,28,0.78478,0.53846,0.31472,0.81132,-0.81443,-0.125
0.48148,83,61,-83,-34,-5,-71,-0.4939,0.78478,0.53846,0.31472,0.81132,-0.81443
-0.19014,-33,83,61,-83,-34,-5,-0.68421,-0.4939,0.78478,0.53846,0.31472,0.81132
-0.18254,71,-33,83,61,-83,-34,-0.35028,-0.68421,-0.4939,0.78478,0.53846,0.31472
0.4,30,71,-33,83,61,-83,-0.27011,-0.35028,-0.68421,-0.4939,0.78478,0.53846
-0.425,-33,30,71,-33,83,61,-0.3791,-0.27011,-0.35028,-0.68421,-0.4939,0.78478
0.12977,-317,-33,30,71,-33,83,0.31533,-0.3791,-0.27011,-0.35028,-0.68421,-0.4939
0.35185,35,-317,-33,30,71,-33,0.35738,0.31533,-0.3791,-0.27011,-0.35028,-0.68421
0.22093,5,35,-317,-33,30,71,0.36889,0.35738,0.31533,-0.3791,-0.27011,-0.35028
0.36364,103,5,35,-317,-33,30,0.5642,0.36889,0.35738,0.31533,-0.3791,-0.27011
0.1,10,103,5,35,-317,-33,0.61043,0.5642,0.36889,0.35738,0.31533,-0.3791
0.33333,21,10,103,5,35,-317,0.64903,0.61043,0.5642,0.36889,0.35738,0.31533
-0.028571,-50,21,10,103,5,35,0.64,0.64903,0.61043,0.5642,0.36889,0.35738
-0.29452,-27,-50,21,10,103,5,0.68126,0.64,0.64903,0.61043,0.5642,0.36889
0.29762,-196,-27,-50,21,10,103,0.26187,0.68126,0.64,0.64903,0.61043,0.5642
-0.39956,-316,-196,-27,-50,21,10,-0.18062,0.26187,0.68126,0.64,0.64903,0.61043
-0.18807,-73,-316,-196,-27,-50,21,-0.41525,-0.18062,0.26187,0.68126,0.64,0.64903
0.17568,24,-73,-316,-196,-27,-50,-0.40376,-0.41525,-0.18062,0.26187,0.68126,0.64
0.055556,119,24,-73,-316,-196,-27,-0.10372,-0.40376,-0.41525,-0.18062,0.26187,0.68126
0.36441,296,119,24,-73,-316,-196,0.76656,-0.10372,-0.40376,-0.41525,-0.18062,0.26187
0.15625,196,296,119,24,-73,-316,-0.48691,0.76656,-0.10372,-0.40376,-0.41525,-0.18062
0.4,156,196,296,119,24,-73,-0.29189,-0.48691,0.76656,-0.10372,-0.40376,-0.41525
0.033784,-41,156,196,296,119,24,0.75811,-0.29189,-0.48691,0.76656,-0.10372,-0.40376
0.43939,39,-41,156,196,296,119,0.93082,0.75811,-0.29189,-0.48691,0.76656,-0.10372
0.61333,27,39,-41,156,196,296,-0.87112,0.93082,0.75811,-0.29189,-0.48691,0.76656
-0.9902,17,27,39,-41,156,196,-0.87879,-0.87112,0.93082,0.75811,-0.29189,-0.48691
